run_date,fund_symbol,fund_name,cashPosition,stockPosition,bondPosition,preferredPosition,convertiblePosition,otherPosition
2026-05-08,0P000147CH.BO,BANK OF INDIA Conservative Hybrid Fund-Direct Plan-Annual IDCW,0.2188,0.19469999,0.5832,0.0,0.0,0.0034
2026-05-08,0P0000YF31.BO,BANK OF INDIA Conservative Hybrid Fund-Direct Plan-Monthly IDCW,0.2188,0.19469999,0.5832,0.0,0.0,0.0034
2026-05-08,0P0000K1CD.BO,BANK OF INDIA Conservative Hybrid Fund-ECO Plan-Growth,0.2188,0.19469999,0.5832,0.0,0.0,0.0034
2026-05-08,0P0000K1CM.BO,BANK OF INDIA Conservative Hybrid Fund-ECO Plan-Monthly IDCW,0.2188,0.19469999,0.5832,0.0,0.0,0.0034
2026-05-08,0P0000JXHM.BO,BANK OF INDIA Conservative Hybrid Fund-Regular Plan-Annual IDCW,0.2188,0.19469999,0.5832,0.0,0.0,0.0034
2026-05-08,0P0000K1CF.BO,BANK OF INDIA Conservative Hybrid Fund-Regular Plan-Growth,0.2188,0.19469999,0.5832,0.0,0.0,0.0034
2026-05-08,0P0000K1CK.BO,BANK OF INDIA Conservative Hybrid Fund-Regular Plan-Monthly IDCW,0.2188,0.19469999,0.5832,0.0,0.0,0.0034
2026-05-08,0P0000JXHK.BO,BANK OF INDIA Conservative Hybrid Fund-Regular Plan-Quarterly IDCW,0.2188,0.19469999,0.5832,0.0,0.0,0.0034
2026-05-08,0P0000XW0I.BO,CANARA ROBECO INCOME FUND - DIRECT PLAN - GROWTH OPTION,0.0442,0.0,0.9526,0.0,0.0,0.0032
2026-05-08,0P0000XW0H.BO,CANARA ROBECO INCOME FUND - DIRECT PLAN - QUARTERLY IDCW (Payout/Reinvestment),0.0442,0.0,0.9526,0.0,0.0,0.0032
2026-05-08,0P00005V7K.BO,CANARA ROBECO INCOME FUND - REGULAR PLAN - GROWTH OPTION,0.0442,0.0,0.9526,0.0,0.0,0.0032
2026-05-08,0P00005X3O.BO,CANARA ROBECO INCOME FUND - REGULAR PLAN - QUARTERLY IDCW (Payout/Reinvestment),0.0442,0.0,0.9526,0.0,0.0,0.0032
2026-05-08,0P0001TKUN.BO,Franklin India Medium to Long Duration Fund - Direct - IDCW,0.0279,0.0,0.96900004,0.0,0.0,0.0031
2026-05-08,0P0001TKUM.BO,Franklin India Medium to Long Duration Fund - Direct Growth,0.0279,0.0,0.96900004,0.0,0.0,0.0031
2026-05-08,0P0001TKUP.BO,Franklin India Medium to Long Duration Fund - Growth,0.0279,0.0,0.96900004,0.0,0.0,0.0031
2026-05-08,0P0001TKUQ.BO,Franklin India Medium to Long Duration Fund - IDCW,0.0279,0.0,0.96900004,0.0,0.0,0.0031
2026-05-08,0P00005V04.BO,HDFC Income Fund - Growth Option,0.0588,0.0054,0.9326,0.0,0.0,0.0033000002
2026-05-08,0P0000XW7S.BO,HDFC Income Fund - Growth Option - Direct Plan,0.0588,0.0054,0.9326,0.0,0.0,0.0033000002
2026-05-08,0P00015410.BO,HDFC Income Fund - Normal IDCW - Direct Plan,0.0588,0.0054,0.9326,0.0,0.0,0.0033000002
2026-05-08,0P00015411.BO,HDFC Income Fund - Normal IDCW Option,0.0588,0.0054,0.9326,0.0,0.0,0.0033000002
2026-05-08,0P00005V05.BO,HDFC Income Fund - Quarterly IDCW Option,0.0588,0.0054,0.9326,0.0,0.0,0.0033000002
2026-05-08,0P0000XW7R.BO,HDFC Income Fund - Quarterly IDCW- Direct Plan,0.0588,0.0054,0.9326,0.0,0.0,0.0033000002
2026-05-08,0P0000XW9I.BO,HSBC Medium to Long Duration Fund - Direct Growth,0.0298,0.0,0.97019994,0.0,0.0,0.0
2026-05-08,0P0001IFRJ.BO,HSBC Medium to Long Duration Fund - Direct Quarterly IDCW,0.0298,0.0,0.97019994,0.0,0.0,0.0
2026-05-08,0P00005WOT.BO,HSBC Medium to Long Duration Fund - Regular Growth,0.0298,0.0,0.97019994,0.0,0.0,0.0
2026-05-08,0P00005WOR.BO,HSBC Medium to Long Duration Fund - Regular Quarterly IDCW,0.0298,0.0,0.97019994,0.0,0.0,0.0
2026-05-08,0P0000XUY1.BO,ICICI Prudential Bond Fund - Direct Plan - Growth,0.31129998,0.0,0.6854,0.0,0.0,0.0033000002
2026-05-08,0P00014EL2.BO,ICICI Prudential Bond Fund - Direct Plan - Half Yearly IDCW,0.31129998,0.0,0.6854,0.0,0.0,0.0033000002
2026-05-08,0P0000XYE7.BO,ICICI Prudential Bond Fund - Direct Plan - IDCW Monthly,0.31129998,0.0,0.6854,0.0,0.0,0.0033000002
2026-05-08,0P0000XUY0.BO,ICICI Prudential Bond Fund - Direct Plan - IDCW Quarterly,0.31129998,0.0,0.6854,0.0,0.0,0.0033000002
2026-05-08,0P0000INY9.BO,ICICI Prudential Bond Fund - Growth,0.31129998,0.0,0.6854,0.0,0.0,0.0033000002
2026-05-08,0P00015HCQ.BO,ICICI Prudential Bond Fund - Half Yearly IDCW,0.31129998,0.0,0.6854,0.0,0.0,0.0033000002
2026-05-08,0P0000INYO.BO,ICICI Prudential Bond Fund - IDCW Monthly,0.31129998,0.0,0.6854,0.0,0.0,0.0033000002
2026-05-08,0P0000JXGM.BO,ICICI Prudential Bond Fund - IDCW Quarterly,0.31129998,0.0,0.6854,0.0,0.0,0.0033000002
2026-05-08,0P0000XV4G.BO,JM Medium to Long Duration Fund (Direct) - Growth Option,0.056999996,0.0,0.9399,0.0,0.0,0.0031
2026-05-08,0P0000XV4F.BO,JM Medium to Long Duration Fund (Direct) - Quarterly IDCW,0.056999996,0.0,0.9399,0.0,0.0,0.0031
2026-05-08,0P00005V2I.BO,JM Medium to Long Duration Fund (Regular) - Growth Option,0.056999996,0.0,0.9399,0.0,0.0,0.0031
2026-05-08,0P00005V2H.BO,JM Medium to Long Duration Fund (Regular) - Quarterly IDCW,0.056999996,0.0,0.9399,0.0,0.0,0.0031
2026-05-08,0P00005V2G.BO,JM Medium to Long Duration Fund (Regular) - Bonus Option- Principal Units,0.056999996,0.0,0.9399,0.0,0.0,0.0031
2026-05-08,0P0000Z2WX.BO,Kotak Bond Fund - Direct Plan - Standard IDCW option,0.1161,0.0423,0.8344,0.0,0.0,0.0070999996
2026-05-08,0P0000XV5L.BO,Kotak Bond Fund - Growth - Direct,0.1161,0.0423,0.8344,0.0,0.0,0.0070999996
2026-05-08,0P00005WSJ.BO,Kotak Bond Fund - Regular Plan - Standard IDCW Option,0.1161,0.0423,0.8344,0.0,0.0,0.0070999996
2026-05-08,0P00005WSI.BO,Kotak Bond Fund - Regular Plan Growth,0.1161,0.0423,0.8344,0.0,0.0,0.0070999996
2026-05-08,0P0000XV8T.BO,LIC MF Medium to Long Duration Fund-Direct Plan-Growth,0.1241,0.0,0.8728,0.0,0.0,0.0031
2026-05-08,0P0000XV8U.BO,LIC MF Medium to Long Duration Fund-Direct Plan-IDCW,0.1241,0.0,0.8728,0.0,0.0,0.0031
2026-05-08,0P00005WUW.BO,LIC MF Medium to Long Duration Fund-Regular Plan-Growth,0.1241,0.0,0.8728,0.0,0.0,0.0031
2026-05-08,0P00005WUV.BO,LIC MF Medium to Long Duration Fund-Regular Plan-IDCW,0.1241,0.0,0.8728,0.0,0.0,0.0031
2026-05-08,0P0001TWL0.BO,LIC MF Medium to Long Duration Fund-Regular Plan-Quarterly IDCW,0.1241,0.0,0.8728,0.0,0.0,0.0031
2026-05-08,0P00005UP9.BO,NIPPON INDIA MEDIUM TO LONG DURATION  FUND - ANNUAL IDCW Option,0.0344,0.0,0.9622,0.0,0.0,0.0033000002
2026-05-08,0P0000XVDV.BO,NIPPON INDIA MEDIUM TO LONG DURATION  FUND - Direct Plan - ANNUAL IDCW Option,0.0344,0.0,0.9622,0.0,0.0,0.0033000002
2026-05-08,0P0000Y9MR.BO,NIPPON INDIA MEDIUM TO LONG DURATION  FUND - Direct Plan - HALF YEARLY IDCW Option,0.0344,0.0,0.9622,0.0,0.0,0.0033000002
2026-05-08,0P0000XVDR.BO,NIPPON INDIA MEDIUM TO LONG DURATION  FUND - Direct Plan - MONTHLY IDCW Option,0.0344,0.0,0.9622,0.0,0.0,0.0033000002
2026-05-08,0P0000XW36.BO,Nippon India Medium to Long Duration  Fund - Direct Plan Growth Plan-Bonus Option,0.0344,0.0,0.9622,0.0,0.0,0.0033000002
2026-05-08,0P00005UPA.BO,Nippon India Medium to Long Duration  Fund - Growth Plan Bonus Option,0.0344,0.0,0.9622,0.0,0.0,0.0033000002
2026-05-08,0P00005UPB.BO,Nippon India Medium to Long Duration  Fund - Growth Plan Growth Option,0.0344,0.0,0.9622,0.0,0.0,0.0033000002
2026-05-08,0P00005UPC.BO,NIPPON INDIA MEDIUM TO LONG DURATION  FUND - HALF YEARLY IDCW Option,0.0344,0.0,0.9622,0.0,0.0,0.0033000002
2026-05-08,0P00005UPE.BO,NIPPON INDIA MEDIUM TO LONG DURATION  FUND - QUARTERLY IDCW Option,0.0344,0.0,0.9622,0.0,0.0,0.0033000002
2026-05-08,0P0000XVE3.BO,NIPPON INDIA MEDIUM TO LONG DURATION FUND - Direct Plan - QUARTERLY IDCW Option,0.0344,0.0,0.9622,0.0,0.0,0.0033000002
2026-05-08,0P0000XVDU.BO,Nippon India Medium to Long Duration Fund - Direct Plan Growth Plan - Growth Option,0.0344,0.0,0.9622,0.0,0.0,0.0033000002
2026-05-08,0P00005UPD.BO,NIPPON INDIA MEDIUM TO LONG DURATION FUND - MONTHLY IDCW Option,0.0344,0.0,0.9622,0.0,0.0,0.0033000002
2026-05-08,0P0000XVKA.BO,SBI Medium to Long Duration Fund - Direct Plan - Half Yearly - Income Distribution cum Capital Withdrawal Option (IDCW),0.0508,0.0028,0.94339997,0.0,0.0,0.003
2026-05-08,0P00014EL1.BO,SBI Medium to Long Duration Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),0.0508,0.0028,0.94339997,0.0,0.0,0.003
2026-05-08,0P00005URI.BO,SBI Medium to Long Duration Fund - Regular Plan - Half Yearly - Income Distribution cum Capital Withdrawal Option (IDCW),0.0508,0.0028,0.94339997,0.0,0.0,0.003
2026-05-08,0P00014EL0.BO,SBI Medium to Long Duration Fund - Regular Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),0.0508,0.0028,0.94339997,0.0,0.0,0.003
2026-05-08,0P0000XVK6.BO,SBI Medium to Long Duration Fund-DIRECT PLAN - Bonus,0.0508,0.0028,0.94339997,0.0,0.0,0.003
2026-05-08,0P0000XVK8.BO,SBI Medium to Long Duration Fund-DIRECT PLAN -Growth,0.0508,0.0028,0.94339997,0.0,0.0,0.003
2026-05-08,0P00005URH.BO,SBI Medium to Long Duration Fund-REGULAR PLAN-Bonus,0.0508,0.0028,0.94339997,0.0,0.0,0.003
2026-05-08,0P00005URG.BO,SBI Medium to Long Duration Fund-REGULAR PLAN-Growth,0.0508,0.0028,0.94339997,0.0,0.0,0.003
2026-05-08,0P00017ZJ7.BO,UTI Medium to Long Duration Fund - Direct Plan - Annual IDCW,0.0293,0.0,0.9675,0.0,0.0,0.0032
2026-05-08,0P0001529X.BO,UTI Medium to Long Duration Fund - Direct Plan - Flexi IDCW,0.0293,0.0,0.9675,0.0,0.0,0.0032
2026-05-08,0P00016C1U.BO,UTI Medium to Long Duration Fund - Direct Plan - Half-Yearly IDCW,0.0293,0.0,0.9675,0.0,0.0,0.0032
2026-05-08,0P0000XWBJ.BO,UTI Medium to Long Duration Fund - Direct Plan - Quarterly IDCW,0.0293,0.0,0.9675,0.0,0.0,0.0032
2026-05-08,0P00015CJL.BO,UTI Medium to Long Duration Fund - Regular Plan - Annual IDCW,0.0293,0.0,0.9675,0.0,0.0,0.0032
2026-05-08,0P00015E17.BO,UTI Medium to Long Duration Fund - Regular Plan - Flexi IDCW,0.0293,0.0,0.9675,0.0,0.0,0.0032
2026-05-08,0P00016UTP.BO,UTI Medium to Long Duration Fund - Regular Plan - Half-Yearly IDCW,0.0293,0.0,0.9675,0.0,0.0,0.0032
2026-05-08,0P00005UY9.BO,UTI Medium to Long Duration Fund - Regular Plan - Quarterly IDCW,0.0293,0.0,0.9675,0.0,0.0,0.0032
2026-05-08,0P00005UYA.BO,UTI Medium to Long Duration Fund- Regular Plan - Growth,0.0293,0.0,0.9675,0.0,0.0,0.0032
2026-05-08,0P0000XVSF.BO,UTI Medium to Long Duration Fund-Growth - Direct,0.0293,0.0,0.9675,0.0,0.0,0.0032
2026-05-08,0P0000XVWJ.BO,Aditya Birla Sun Life Money Manager Fund - Direct - weekly IDCW,0.6955,0.0,0.3017,0.0,0.0,0.0028
2026-05-08,0P00005X2I.BO,Aditya Birla Sun Life Money Manager Fund - Growth,0.6955,0.0,0.3017,0.0,0.0,0.0028
2026-05-08,0P0000XVWI.BO,Aditya Birla Sun Life Money Manager Fund - Growth - Direct Plan,0.6955,0.0,0.3017,0.0,0.0,0.0028
2026-05-08,0P00005V4D.BO,Aditya Birla Sun Life Money Manager Fund - Retail Growth,0.6955,0.0,0.3017,0.0,0.0,0.0028
2026-05-08,0P0001I392.BO,Axis Money Market Fund - Direct Plan - Annual IDCW,0.7297,0.0,0.2674,0.0,0.0,0.0029
2026-05-08,0P0001I38Z.BO,Axis Money Market Fund - Direct Plan - Growth Option,0.7297,0.0,0.2674,0.0,0.0,0.0029
2026-05-08,0P0001I390.BO,Axis Money Market Fund - Direct Plan - Monthly IDCW,0.7297,0.0,0.2674,0.0,0.0,0.0029
2026-05-08,0P0001I391.BO,Axis Money Market Fund - Direct Plan - Quarterly IDCW,0.7297,0.0,0.2674,0.0,0.0,0.0029
2026-05-08,0P0001I39A.BO,Axis Money Market Fund - Regular Plan - Annual IDCW,0.7297,0.0,0.2674,0.0,0.0,0.0029
2026-05-08,0P0001I397.BO,Axis Money Market Fund - Regular Plan - Growth Option,0.7297,0.0,0.2674,0.0,0.0,0.0029
2026-05-08,0P0001I398.BO,Axis Money Market Fund - Regular Plan - Monthly IDCW,0.7297,0.0,0.2674,0.0,0.0,0.0029
2026-05-08,0P0001I399.BO,Axis Money Market Fund - Regular Plan - Quarterly IDCW,0.7297,0.0,0.2674,0.0,0.0,0.0029
2026-05-08,0P0001RBZ7.BO,Bajaj Finserv Money Market Fund-Direct Plan-Growth,0.821,0.0,0.17559999,0.0,0.0,0.0034999999
2026-05-08,0P0001RBZD.BO,Bajaj Finserv Money Market Fund-Direct Plan-IDCW,0.821,0.0,0.17559999,0.0,0.0,0.0034999999
2026-05-08,0P0001RBZ8.BO,Bajaj Finserv Money Market Fund-Direct Plan-Monthly-IDCW,0.821,0.0,0.17559999,0.0,0.0,0.0034999999
2026-05-08,0P0001RBZA.BO,Bajaj Finserv Money Market Fund-Regular Plan-Growth,0.821,0.0,0.17559999,0.0,0.0,0.0034999999
2026-05-08,0P0001RBZF.BO,Bajaj Finserv Money Market Fund-Regular Plan-IDCW,0.821,0.0,0.17559999,0.0,0.0,0.0034999999
2026-05-08,0P0001RBZB.BO,Bajaj Finserv Money Market Fund-Regular Plan-Monthly-IDCW,0.821,0.0,0.17559999,0.0,0.0,0.0034999999
2026-05-08,0P000162IH.BO,Bandhan Money Market Fund - Regular Plan - Periodic IDCW,0.89589995,0.0,0.1015,0.0,0.0,0.0026
2026-05-08,0P00005VF9.BO,Bandhan Money Market Fund - Regular Plan - Weekly IDCW,0.89589995,0.0,0.1015,0.0,0.0,0.0026
2026-05-08,0P0000XV10.BO,Bandhan Money Market Fund -Direct Plan-Growth,0.89589995,0.0,0.1015,0.0,0.0,0.0026
2026-05-08,0P0000XV13.BO,Bandhan Money Market Fund -Direct Plan-Monthly IDCW,0.89589995,0.0,0.1015,0.0,0.0,0.0026
2026-05-08,0P000148OJ.BO,Bandhan Money Market Fund -Direct Plan-Periodic IDCW,0.89589995,0.0,0.1015,0.0,0.0,0.0026
2026-05-08,0P00005VF6.BO,BANDHAN Money Market Fund - Regular Plan - Daily IDCW,0.89589995,0.0,0.1015,0.0,0.0,0.0026
2026-05-08,0P00005VF7.BO,BANDHAN Money Market Fund - Regular Plan - Growth,0.89589995,0.0,0.1015,0.0,0.0,0.0026
2026-05-08,0P00005VF8.BO,BANDHAN Money Market Fund - Regular Plan - Monthly IDCW,0.89589995,0.0,0.1015,0.0,0.0,0.0026
2026-05-08,0P0001ULRQ.BO,Bank of India Money Market Fund - Direct - Growth,0.83589995,0.0,0.1619,0.0,0.0,0.0022
2026-05-08,0P0001ULRT.BO,Bank of India Money Market Fund - Direct - Monthly IDCW,0.83589995,0.0,0.1619,0.0,0.0,0.0022
2026-05-08,0P0001ULRX.BO,Bank of India Money Market Fund - Regular - Growth,0.83589995,0.0,0.1619,0.0,0.0,0.0022
2026-05-08,0P0001ULS0.BO,Bank of India Money Market Fund - Regular - Monthly IDCW,0.83589995,0.0,0.1619,0.0,0.0,0.0022
2026-05-08,0P0001HRX2.BO,Baroda BNP Paribas Money Market Fund - Direct Plan - Monthly IDCW,0.89559996,0.0,0.1014,0.0,0.0,0.003
2026-05-08,0P0001HRX4.BO,Baroda BNP Paribas Money Market Fund - Regular Plan - Monthly IDCW,0.89559996,0.0,0.1014,0.0,0.0,0.003
2026-05-08,0P0001FI7J.BO,Baroda BNP Paribas Money Market Fund- Direct Plan - Growth,0.89559996,0.0,0.1014,0.0,0.0,0.003
2026-05-08,0P0001FI7M.BO,Baroda BNP Paribas Money Market Fund-Regular Plan - Growth,0.89559996,0.0,0.1014,0.0,0.0,0.003
2026-05-08,0P0000XW2Z.BO,DSP Savings Fund - Direct Plan - Growth,0.84260005,0.0,0.1547,0.0,0.0,0.0027
2026-05-08,0P0000XW2Y.BO,DSP Savings Fund - Direct Plan - IDCW,0.84260005,0.0,0.1547,0.0,0.0,0.0027
2026-05-08,0P0000XW30.BO,DSP Savings Fund - Direct Plan - IDCW - Monthly,0.84260005,0.0,0.1547,0.0,0.0,0.0027
2026-05-08,0P00005V9K.BO,DSP Savings Fund - Regular Plan - Growth,0.84260005,0.0,0.1547,0.0,0.0,0.0027
2026-05-08,0P00005V9I.BO,DSP Savings Fund - Regular Plan - IDCW,0.84260005,0.0,0.1547,0.0,0.0,0.0027
2026-05-08,0P00005V9L.BO,DSP Savings Fund - Regular Plan - IDCW - Monthly,0.84260005,0.0,0.1547,0.0,0.0,0.0027
2026-05-08,0P00014JBK.BO,Edelweiss Money Market Fund - Direct Plan - Annual - IDCW Option,0.8714,0.0,0.1259,0.0,0.0,0.0028
2026-05-08,0P0000XV55.BO,Edelweiss Money Market Fund - Direct Plan - Growth Option,0.8714,0.0,0.1259,0.0,0.0,0.0028
2026-05-08,0P000125VE.BO,Edelweiss Money Market Fund - Direct Plan - IDCW Option,0.8714,0.0,0.1259,0.0,0.0,0.0028
2026-05-08,0P0000IUMH.BO,Edelweiss Money Market Fund - Institutional Plan - Growth Option,0.8714,0.0,0.1259,0.0,0.0,0.0028
2026-05-08,0P0000X427.BO,Edelweiss Money Market Fund - Regular Plan - Annual - IDCW Option,0.8714,0.0,0.1259,0.0,0.0,0.0028
2026-05-08,0P0000IUTU.BO,Edelweiss Money Market Fund - Regular Plan - Growth Option,0.8714,0.0,0.1259,0.0,0.0,0.0028
2026-05-08,0P0000IUH5.BO,Edelweiss Money Market Fund - Regular Plan - IDCW Option,0.8714,0.0,0.1259,0.0,0.0,0.0028
2026-05-08,0P0000XVQH.BO,Franklin India Money Market Fund - Direct - Growth,0.90169996,0.0,0.0956,0.0,0.0,0.0027
2026-05-08,0P0001TP1A.BO,Franklin India Money Market Fund - DP - Wkly IDCW R,0.90169996,0.0,0.0956,0.0,0.0,0.0027
2026-05-08,0P00005WIG.BO,Franklin India Money Market Fund - Growth Option,0.90169996,0.0,0.0956,0.0,0.0,0.0027
2026-05-08,0P00012UA2.BO,Franklin India Money Market Fund Retail Option - Direct - Monthly - IDCW,0.90169996,0.0,0.0956,0.0,0.0,0.0027
2026-05-08,0P0000XVQG.BO,Franklin India Money Market Fund Retail Option - Direct - Quarterly - IDCW,0.90169996,0.0,0.0956,0.0,0.0,0.0027
2026-05-08,0P00012UA1.BO,Franklin India Money Market Fund Retail Option - Monthly - IDCW,0.90169996,0.0,0.0956,0.0,0.0,0.0027
2026-05-08,0P00005WIF.BO,Franklin India Money Market Fund Retail Option - Quarterly - IDCW,0.90169996,0.0,0.0956,0.0,0.0,0.0027
2026-05-08,0P0001TP19.BO,Franklin India Money Market Fund Wkly IDCW R,0.90169996,0.0,0.0956,0.0,0.0,0.0027
2026-05-08,0P0001Y6XU.BO,Groww Money Market Fund Direct Growth,0.97370005,0.0,0.026300002,0.0,0.0,0.0
2026-05-08,0P0001Y6XW.BO,Groww Money Market Fund Direct IDCW,0.97370005,0.0,0.026300002,0.0,0.0,0.0
2026-05-08,0P0001Y6XV.BO,Groww Money Market Fund Regular Growth,0.97370005,0.0,0.026300002,0.0,0.0,0.0
2026-05-08,0P0001Y6XY.BO,Groww Money Market Fund Regular IDCW,0.97370005,0.0,0.026300002,0.0,0.0,0.0
2026-05-08,0P00005WLQ.BO,HDFC Money Market Fund - Growth Option,0.88449997,0.0,0.1122,0.0,0.0,0.0032
2026-05-08,0P0000XW6V.BO,HDFC Money Market Fund - Growth Option - Direct Plan,0.88449997,0.0,0.1122,0.0,0.0,0.0032
2026-05-08,0P00005WLR.BO,HDFC Money Market Fund - Weekly IDCW Option,0.88449997,0.0,0.1122,0.0,0.0,0.0032
2026-05-08,0P0000XW6W.BO,HDFC Money Market Fund - Weekly IDCW Option -Direct Plan,0.88449997,0.0,0.1122,0.0,0.0,0.0032
2026-05-08,0P0000XV70.BO,HSBC Money Market Fund - Direct Growth,0.8565,0.0,0.1435,0.0,0.0,0.0
2026-05-08,0P0000XV73.BO,HSBC Money Market Fund - Direct Monthly IDCW,0.8565,0.0,0.1435,0.0,0.0,0.0
2026-05-08,0P00005V8M.BO,HSBC Money Market Fund - Regular Growth,0.8565,0.0,0.1435,0.0,0.0,0.0
2026-05-08,0P00005X48.BO,HSBC Money Market Fund - Regular Monthly IDCW,0.8565,0.0,0.1435,0.0,0.0,0.0
2026-05-08,0P000135C7.BO,ICICI Prudential Money Market Fund Dividend,0.86730003,0.0,0.12979999,0.0,0.0,0.0029
2026-05-08,0P0000XUYQ.BO,ICICI Prudential Money Market Fund Option - Direct Plan -  Growth,0.86730003,0.0,0.12979999,0.0,0.0,0.0029
2026-05-08,0P0001BAF4.BO,ICICI Prudential Money Market Fund Option - Direct Plan -  IDCW Others,0.86730003,0.0,0.12979999,0.0,0.0,0.0029
2026-05-08,0P0001BAF7.BO,ICICI Prudential Money Market Fund Option - Direct Plan -  Weekly IDCW,0.86730003,0.0,0.12979999,0.0,0.0,0.0029
2026-05-08,0P00005WD2.BO,ICICI Prudential Money Market Fund Option - Daily IDCW,0.86730003,0.0,0.12979999,0.0,0.0,0.0029
2026-05-08,0P00005WD3.BO,ICICI Prudential Money Market Fund Option - Growth,0.86730003,0.0,0.12979999,0.0,0.0,0.0029
2026-05-08,0P0001BAF8.BO,ICICI Prudential Money Market Fund Option - IDCW Others,0.86730003,0.0,0.12979999,0.0,0.0,0.0029
2026-05-08,0P00005WD5.BO,ICICI Prudential Money Market Fund Option - Weekly IDCW,0.86730003,0.0,0.12979999,0.0,0.0,0.0029
2026-05-08,0P0000XVGO.BO,Invesco India Money Market Fund - Direct Plan - Discretionary IDCW (Payout / Reinvestment),0.8671,0.0,0.1306,0.0,0.0,0.0023
2026-05-08,0P0000XVGV.BO,Invesco India Money Market Fund - Direct Plan - Growth,0.8671,0.0,0.1306,0.0,0.0,0.0023
2026-05-08,0P0000XVGT.BO,Invesco India Money Market Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment),0.8671,0.0,0.1306,0.0,0.0,0.0023
2026-05-08,0P0000VABA.BO,Invesco India Money Market Fund - Discretionary IDCW (Payout / Reinvestment),0.8671,0.0,0.1306,0.0,0.0,0.0023
2026-05-08,0P0000L164.BO,Invesco India Money Market Fund - Growth,0.8671,0.0,0.1306,0.0,0.0,0.0023
2026-05-08,0P0000L163.BO,Invesco India Money Market Fund - Monthly IDCW (Payout / Reinvestment),0.8671,0.0,0.1306,0.0,0.0,0.0023
2026-05-08,0P0000KYO8.BO,Invesco India Money Market Fund - Regular - Growth,0.8671,0.0,0.1306,0.0,0.0,0.0023
2026-05-08,0P0000L162.BO,Invesco India Money Market Fund - Regular - Monthly IDCW (Payout / Reinvestment),0.8671,0.0,0.1306,0.0,0.0,0.0023
2026-05-08,0P0001TP3K.BO,Invesco India Money Market Fund - Weekly IDCW (Payout / Reinvestment),0.8671,0.0,0.1306,0.0,0.0,0.0023
2026-05-08,0P0001W3JF.BO,JioBlackRock Money Market Fund - Direct Plan - Growth Option,0.681,0.0,0.319,0.0,0.0,0.0
2026-05-08,0P00005WT7.BO,Kotak Money Market Fund - (Growth),0.76629996,0.0,0.2309,0.0,0.0,0.0029
2026-05-08,0P0000XV62.BO,Kotak Money Market Fund - (Growth) - Direct,0.76629996,0.0,0.2309,0.0,0.0,0.0029
2026-05-08,0P00005WT6.BO,Kotak Money market Fund - (Monthly Payout of Income Distribution cum capital withdrawal option),0.76629996,0.0,0.2309,0.0,0.0,0.0029
2026-05-08,0P0000XV65.BO,Kotak Money Market Fund - (Monthly Payout of Income Distribution cum capital withdrawal option) - Direct,0.76629996,0.0,0.2309,0.0,0.0,0.0029
2026-05-08,0P0001PHY4.BO,LIC MF Money Market Fund-Direct Plan-Growth,0.8672,0.0,0.1302,0.0,0.0,0.0026
2026-05-08,0P0001PHY5.BO,LIC MF Money Market Fund-Direct Plan-IDCW,0.8672,0.0,0.1302,0.0,0.0,0.0026
2026-05-08,0P0001PHY7.BO,LIC MF Money Market Fund-Regular Plan-Growth,0.8672,0.0,0.1302,0.0,0.0,0.0026
2026-05-08,0P0001PHY8.BO,LIC MF Money Market Fund-Regular Plan-IDCW,0.8672,0.0,0.1302,0.0,0.0,0.0026
2026-05-08,0P0001N1U1.BO,Mirae Asset Money Market Fund Direct Growth,0.84059995,0.0,0.1568,0.0,0.0,0.0026
2026-05-08,0P0001N1U2.BO,Mirae Asset Money Market Fund Direct IDCW,0.84059995,0.0,0.1568,0.0,0.0,0.0026
2026-05-08,0P0001N1U4.BO,Mirae Asset Money Market Fund Regular Growth,0.84059995,0.0,0.1568,0.0,0.0,0.0026
2026-05-08,0P0001N1U5.BO,Mirae Asset Money Market Fund Regular IDCW,0.84059995,0.0,0.1568,0.0,0.0,0.0026
2026-05-08,0P0000XVEX.BO,NIPPON INDIA MONEY MARKET FUND - DIRECT Plan - MONTHLY IDCW Option,0.8314,0.0,0.1656,0.0,0.0,0.003
2026-05-08,0P0000Z5BN.BO,NIPPON INDIA MONEY MARKET FUND - DIRECT Plan - QUARTERLY IDCW Option,0.8314,0.0,0.1656,0.0,0.0,0.003
2026-05-08,0P0000Z9UZ.BO,Nippon India Money Market Fund - Direct Plan Growth Plan - Bonus Option,0.8314,0.0,0.1656,0.0,0.0,0.003
2026-05-08,0P0000XVEU.BO,Nippon India Money Market Fund - Direct Plan Growth Plan - Growth Option,0.8314,0.0,0.1656,0.0,0.0,0.003
2026-05-08,0P00005UQ0.BO,NIPPON INDIA MONEY MARKET FUND - MONTHLY IDCW Option,0.8314,0.0,0.1656,0.0,0.0,0.003
2026-05-08,0P0000Z9UY.BO,NIPPON INDIA MONEY MARKET FUND - QUARTERLY IDCW Option,0.8314,0.0,0.1656,0.0,0.0,0.003
2026-05-08,0P00005UPZ.BO,Nippon India Money Market Fund-Growth Plan-Growth Option,0.8314,0.0,0.1656,0.0,0.0,0.003
2026-05-08,0P0001JC3M.BO,PGIM India Money Market Fund - Direct Plan - Growth Option,0.99,0.0,0.01,0.0,0.0,0.0
