run_date,fund_symbol,fund_name,holding_symbol,holding_name,weight_pct
2026-08-23,0P0001TH6V.BO,Baroda BNP Paribas Dividend Yield Fund,,,0
2026-08-23,0P0001TH6W.BO,Baroda BNP Paribas Dividend Yield Fund,,,0
2026-08-23,0P0000XVQS.BO,Franklin India Dividend Yield Fund,,,0
2026-08-23,0P0000XVQR.BO,Franklin India Dividend Yield Fund,,,0
2026-08-23,0P00005WIW.BO,Franklin India Dividend Yield Fund,,,0
2026-08-23,0P00005WIX.BO,Franklin India Dividend Yield Fund,,,0
2026-08-23,0P0001L6NT.BO,HDFC DIVIDEND YIELD FUND,,,0
2026-08-23,0P0001L6NW.BO,HDFC DIVIDEND YIELD FUND,,,0
2026-08-23,0P0001L6NV.BO,HDFC DIVIDEND YIELD FUND,,,0
2026-08-23,0P0001L6NY.BO,HDFC DIVIDEND YIELD FUND,,,0
2026-08-23,0P000134CI.BO,ICICI Prudential Dividend Yield Equity Fund,,,0
2026-08-23,0P000134CJ.BO,ICICI Prudential Dividend Yield Equity Fund,,,0
2026-08-23,0P000134CG.BO,ICICI Prudential Dividend Yield Equity Fund,,,0
2026-08-23,0P000134CH.BO,ICICI Prudential Dividend Yield Equity Fund,,,0
2026-08-23,0P0001YJIV.BO,Kotak Dividend Yield Fund,,,0
2026-08-23,0P0001YJIW.BO,Kotak Dividend Yield Fund,,,0
2026-08-23,0P0001YJIY.BO,Kotak Dividend Yield Fund,,,0
2026-08-23,0P0001YJIZ.BO,Kotak Dividend Yield Fund,,,0
2026-08-23,0P0001F9Y6.BO,LIC MF Dividend Yield Fund,,,0
2026-08-23,0P0001F9Y8.BO,LIC MF Dividend Yield Fund,,,0
2026-08-23,0P0001F9Y9.BO,LIC MF Dividend Yield Fund,,,0
2026-08-23,0P0001F9YB.BO,LIC MF Dividend Yield Fund,,,0
2026-08-23,0P0001QHKI.BO,SBI Dividend Yield Fund,,,0
2026-08-23,0P0001QHKJ.BO,SBI Dividend Yield Fund,,,0
2026-08-23,0P0001QHKM.BO,SBI Dividend Yield Fund,,,0
2026-08-23,0P0001QHKN.BO,SBI Dividend Yield Fund,,,0
2026-08-23,0P0000XVCB.BO,Sundaram Dividend Yield Fund (Formerly Known as Principal Dividend Yield Fund),,,0
2026-08-23,0P0000XVCE.BO,Sundaram Dividend Yield Fund (Formerly Known as Principal Dividend Yield Fund),,,0
2026-08-23,0P00005WX3.BO,Sundaram Dividend Yield Fund (Formerly Known as Principal Dividend Yield Fund),,,0
2026-08-23,0P00005WX5.BO,Sundaram Dividend Yield Fund (Formerly Known as Principal Dividend Yield Fund),,,0
2026-08-23,0P0001MAER.BO,Tata Dividend Yield Fund,,,0
2026-08-23,0P0001MAES.BO,Tata Dividend Yield Fund,,,0
2026-08-23,0P0001MAEU.BO,Tata Dividend Yield Fund,,,0
2026-08-23,0P0001MAEV.BO,Tata Dividend Yield Fund,,,0
2026-08-23,0P0000XVSM.BO,UTI - Dividend Yield Fund,,,0
2026-08-23,0P00005UYE.BO,UTI - Dividend Yield Fund,,,0
2026-08-23,0P00005UYF.BO,UTI - Dividend Yield Fund,,,0
2026-08-23,0P0000XVSK.BO,UTI - Dividend Yield Fund,,,0
2026-08-23,0P0001Q6FK.BO,360 ONE ELSS Tax Saver Nifty 50 Index Fund,,,0
2026-08-23,0P0001Q6FL.BO,360 ONE ELSS Tax Saver Nifty 50 Index Fund,,,0
2026-08-23,0P0001Q6FM.BO,360 ONE ELSS Tax Saver Nifty 50 Index Fund,,,0
2026-08-23,0P0001Q6FN.BO,360 ONE ELSS Tax Saver Nifty 50 Index Fund,,,0
2026-08-23,0P0000XVYC.BO,Aditya Birla Sun Life ELSS Tax Saver Fund,,,0
2026-08-23,0P0000GB29.BO,Aditya Birla Sun Life ELSS Tax Saver Fund,,,0
2026-08-23,0P0000XVYB.BO,Aditya Birla Sun Life ELSS Tax Saver Fund,,,0
2026-08-23,0P00005V5W.BO,Aditya Birla Sun Life ELSS Tax Saver Fund,,,0
2026-08-23,0P0000XVU7.BO,Axis ELSS Tax Saver Fund,,,0
2026-08-23,0P0000XVU4.BO,Axis ELSS Tax Saver Fund,,,0
2026-08-23,0P0000N0B5.BO,Axis ELSS Tax Saver Fund,,,0
2026-08-23,0P0000N0B6.BO,Axis ELSS Tax Saver Fund,,,0
2026-08-23,0P0001UET0.BO,Bajaj Finserv ELSS Tax Saver Fund,,,0
2026-08-23,0P0001UET1.BO,Bajaj Finserv ELSS Tax Saver Fund,,,0
2026-08-23,0P0001UET2.BO,Bajaj Finserv ELSS Tax Saver Fund,,,0
2026-08-23,0P0001UET3.BO,Bajaj Finserv ELSS Tax Saver Fund,,,0
2026-08-23,0P0000XV1I.BO,BANDHAN ELSS Tax Saver Fund,,,0
2026-08-23,0P0000XV1J.BO,BANDHAN ELSS Tax Saver Fund,,,0
2026-08-23,0P0000JXJE.BO,BANDHAN ELSS Tax Saver Fund,,,0
2026-08-23,0P0000K0LR.BO,BANDHAN ELSS Tax Saver Fund,,,0
2026-08-23,0P0000XVZR.BO,BANK OF INDIA ELSS TAX SAVER,,,0
2026-08-23,0P0000XVZQ.BO,BANK OF INDIA ELSS TAX SAVER,,,0
2026-08-23,0P0000K1C0.BO,BANK OF INDIA ELSS TAX SAVER,,,0
2026-08-23,0P0000JTF3.BO,BANK OF INDIA ELSS TAX SAVER,,,0
2026-08-23,0P0000K1PL.BO,BANK OF INDIA ELSS TAX SAVER,,,0
2026-08-23,0P0000K1PK.BO,BANK OF INDIA ELSS TAX SAVER,,,0
2026-08-23,0P0000XVZI.BO,Baroda BNP Paribas ELSS Tax Saver Fund,,,0
2026-08-23,0P0000XVZH.BO,Baroda BNP Paribas ELSS Tax Saver Fund,,,0
2026-08-23,0P00005X1I.BO,Baroda BNP Paribas ELSS Tax Saver Fund,,,0
2026-08-23,0P00005X1J.BO,Baroda BNP Paribas ELSS Tax Saver Fund,,,0
2026-08-23,0P0000XW04.BO,Canara Robeco ELSS Tax Saver,,,0
2026-08-23,0P0000XW03.BO,Canara Robeco ELSS Tax Saver,,,0
2026-08-23,0P0000K1D1.BO,Canara Robeco ELSS Tax Saver,,,0
2026-08-23,0P00005V7F.BO,Canara Robeco ELSS Tax Saver,,,0
2026-08-23,0P0000XW2T.BO,DSP ELSS Tax Saver Fund,,,0
2026-08-23,0P0000XW2S.BO,DSP ELSS Tax Saver Fund,,,0
2026-08-23,0P00008TMV.BO,DSP ELSS Tax Saver Fund,,,0
2026-08-23,0P00008T5J.BO,DSP ELSS Tax Saver Fund,,,0
2026-08-23,0P0000XYO7.BO,Edelweiss ELSS Tax Saver Fund,,,0
2026-08-23,0P0000XYOA.BO,Edelweiss ELSS Tax Saver Fund,,,0
2026-08-23,0P0000K1CG.BO,Edelweiss ELSS Tax Saver Fund,,,0
2026-08-23,0P0000K1CE.BO,Edelweiss ELSS Tax Saver Fund,,,0
2026-08-23,0P0000XW5P.BO,Franklin India ELSS Tax Saver Fund,,,0
2026-08-23,0P0000XW5O.BO,Franklin India ELSS Tax Saver Fund,,,0
2026-08-23,0P00005VDH.BO,Franklin India ELSS Tax Saver Fund,,,0
2026-08-23,0P00005VDI.BO,Franklin India ELSS Tax Saver Fund,,,0
2026-08-23,0P0001BN7E.BO,Groww ELSS Tax Saver Fund,,,0
2026-08-23,0P0001BN7D.BO,Groww ELSS Tax Saver Fund,,,0
2026-08-23,0P0001BN7A.BO,Groww ELSS Tax Saver Fund,,,0
2026-08-23,0P0001BN79.BO,Groww ELSS Tax Saver Fund,,,0
2026-08-23,0P0000XW8Z.BO,HDFC ELSS Tax saver,,,0
2026-08-23,0P00005WNB.BO,HDFC ELSS Tax saver,,,0
2026-08-23,0P0000XW8Y.BO,HDFC ELSS Tax saver,,,0
2026-08-23,0P00005WNA.BO,HDFC ELSS Tax saver,,,0
2026-08-23,0P0000XV8K.BO,HSBC ELSS Tax saver Fund,,,0
2026-08-23,0P0000XV8H.BO,HSBC ELSS Tax saver Fund,,,0
2026-08-23,0P00005VCS.BO,HSBC ELSS Tax saver Fund,,,0
2026-08-23,0P00005VCT.BO,HSBC ELSS Tax saver Fund,,,0
2026-08-23,0P0000XUZ4.BO,ICICI Prudential ELSS Tax Saver Fund,,,0
2026-08-23,0P0000XUZ3.BO,ICICI Prudential ELSS Tax Saver Fund,,,0
2026-08-23,0P00005WD7.BO,ICICI Prudential ELSS Tax Saver Fund,,,0
2026-08-23,0P00005WD6.BO,ICICI Prudential ELSS Tax Saver Fund,,,0
2026-08-23,0P0000XVI2.BO,Invesco India ELSS Tax Saver Fund,,,0
2026-08-23,0P0000XVHW.BO,Invesco India ELSS Tax Saver Fund,,,0
2026-08-23,0P000093T8.BO,Invesco India ELSS Tax Saver Fund,,,0
2026-08-23,0P000093KY.BO,Invesco India ELSS Tax Saver Fund,,,0
2026-08-23,0P0001I1NF.BO,ITI ELSS Tax Saver Fund,,,0
2026-08-23,0P0001I1NG.BO,ITI ELSS Tax Saver Fund,,,0
2026-08-23,0P0001I1NH.BO,ITI ELSS Tax Saver Fund,,,0
2026-08-23,0P0001I1NI.BO,ITI ELSS Tax Saver Fund,,,0
2026-08-23,0P0000XV54.BO,JM ELSS Tax Saver Fund,,,0
2026-08-23,0P0000XV51.BO,JM ELSS Tax Saver Fund,,,0
2026-08-23,0P0000AEKI.BO,JM ELSS Tax Saver Fund,,,0
2026-08-23,0P0000AEKJ.BO,JM ELSS Tax Saver Fund,,,0
2026-08-23,0P00005WUL.BO,Kotak ELSS Tax Saver Fund,,,0
2026-08-23,0P0000XV6Q.BO,Kotak ELSS Tax Saver Fund,,,0
2026-08-23,0P00005WUM.BO,Kotak ELSS Tax Saver Fund,,,0
2026-08-23,0P0000XV6R.BO,Kotak ELSS Tax Saver Fund,,,0
2026-08-23,0P0000XV9L.BO,LIC MF ELSS Tax Saver,,,0
2026-08-23,0P0000XV9M.BO,LIC MF ELSS Tax Saver,,,0
2026-08-23,0P00005WW5.BO,LIC MF ELSS Tax Saver,,,0
2026-08-23,0P00005WW4.BO,LIC MF ELSS Tax Saver,,,0
2026-08-23,0P00018X6V.BO,Mahindra Manulife ELSS Tax Saver Fund,,,0
2026-08-23,0P00018X6W.BO,Mahindra Manulife ELSS Tax Saver Fund,,,0
2026-08-23,0P00018X6U.BO,Mahindra Manulife ELSS Tax Saver Fund,,,0
2026-08-23,0P00018X6X.BO,Mahindra Manulife ELSS Tax Saver Fund,,,0
2026-08-23,0P00017844.BO,Mirae Asset ELSS Tax Saver Fund,,,0
2026-08-23,0P00017845.BO,Mirae Asset ELSS Tax Saver Fund,,,0
2026-08-23,0P00017842.BO,Mirae Asset ELSS Tax Saver Fund,,,0
2026-08-23,0P00017843.BO,Mirae Asset ELSS Tax Saver Fund,,,0
2026-08-23,0P000159Q0.BO,Motilal Oswal ELSS Tax Saver Fund,,,0
2026-08-23,0P000159Q1.BO,Motilal Oswal ELSS Tax Saver Fund,,,0
2026-08-23,0P000159Q2.BO,Motilal Oswal ELSS Tax Saver Fund,,,0
2026-08-23,0P000159PZ.BO,Motilal Oswal ELSS Tax Saver Fund,,,0
2026-08-23,0P0001QH6X.BO,NAVI ELSS TAX SAVER NIFTY50 INDEX FUND,,,0
2026-08-23,0P0001QH6Y.BO,NAVI ELSS TAX SAVER NIFTY50 INDEX FUND,,,0
2026-08-23,0P0001QH6Z.BO,NAVI ELSS TAX SAVER NIFTY50 INDEX FUND,,,0
2026-08-23,0P0001QH70.BO,NAVI ELSS TAX SAVER NIFTY50 INDEX FUND,,,0
2026-08-23,0P00015E15.BO,Nippon India ELSS Tax Saver Fund,,,0
2026-08-23,0P00015E14.BO,Nippon India ELSS Tax Saver Fund,,,0
2026-08-23,0P0000XVG1.BO,Nippon India ELSS Tax Saver Fund,,,0
2026-08-23,0P0000XVG0.BO,Nippon India ELSS Tax Saver Fund,,,0
2026-08-23,0P00005UQK.BO,Nippon India ELSS Tax Saver Fund,,,0
2026-08-23,0P00005UQM.BO,Nippon India ELSS Tax Saver Fund,,,0
2026-08-23,0P0001QM1Y.BO,NJ ELSS Tax Saver Scheme,,,0
2026-08-23,0P0001QM1Z.BO,NJ ELSS Tax Saver Scheme,,,0
2026-08-23,0P0001QM20.BO,NJ ELSS Tax Saver Scheme,,,0
2026-08-23,0P0001QM21.BO,NJ ELSS Tax Saver Scheme,,,0
2026-08-23,0P000175WD.BO,PGIM India ELSS Tax Saver Fund,,,0
2026-08-23,0P000175WC.BO,PGIM India ELSS Tax Saver Fund,,,0
2026-08-23,0P000175WB.BO,PGIM India ELSS Tax Saver Fund,,,0
2026-08-23,0P000175WA.BO,PGIM India ELSS Tax Saver Fund,,,0
2026-08-23,0P0001HZ17.BO,Parag Parikh ELSS Tax Saver Fund,,,0
2026-08-23,0P0001HZ16.BO,Parag Parikh ELSS Tax Saver Fund,,,0
2026-08-23,0P0000XW51.BO,Quant ELSS Tax Saver Fund,,,0
2026-08-23,0P00005VCJ.BO,Quant ELSS Tax Saver Fund,,,0
2026-08-23,0P0000XW50.BO,Quant ELSS Tax Saver Fund,,,0
2026-08-23,0P00005VCK.BO,Quant ELSS Tax Saver Fund,,,0
2026-08-23,0P0000JXIT.BO,Quantum ELSS Tax Saver Fund,,,0
2026-08-23,0P0000K003.BO,Quantum ELSS Tax Saver Fund,,,0
2026-08-23,0P0001A3FA.BO,Quantum ELSS Tax Saver Fund,,,0
2026-08-23,0P0001A3F9.BO,Quantum ELSS Tax Saver Fund,,,0
2026-08-23,0P0001PYOW.BO,Samco ELSS Tax Saver Fund,,,0
2026-08-23,0P0001PYOX.BO,Samco ELSS Tax Saver Fund,,,0
2026-08-23,0P0000XVL3.BO,SBI ELSS Tax Saver Fund,,,0
2026-08-23,0P0000XVL9.BO,SBI ELSS Tax Saver Fund,,,0
2026-08-23,0P00005USL.BO,SBI ELSS Tax Saver Fund,,,0
2026-08-23,0P00009J48.BO,SBI ELSS Tax Saver Fund,,,0
2026-08-23,0P0001FAJG.BO,Shriram ELSS Tax Saver Fund,,,0
2026-08-23,0P0001FAJH.BO,Shriram ELSS Tax Saver Fund,,,0
2026-08-23,0P0001FAJJ.BO,Shriram ELSS Tax Saver Fund,,,0
2026-08-23,0P0001BLNN.BO,Sundaram ELSS Tax Saver Fund,,,0
2026-08-23,0P0000XVCZ.BO,Sundaram ELSS Tax Saver Fund,,,0
2026-08-23,0P00005V2U.BO,Sundaram ELSS Tax Saver Fund,,,0
2026-08-23,0P0001BLNO.BO,Sundaram ELSS Tax Saver Fund,,,0
2026-08-23,0P0000XVPJ.BO,Tata ELSS Fund,,,0
2026-08-23,0P00005UX3.BO,Tata ELSS Fund,,,0
2026-08-23,0P00014GLS.BO,Tata ELSS Fund,,,0
2026-08-23,0P00014GLT.BO,Tata ELSS Fund,,,0
2026-08-23,0P0000XVQD.BO,Taurus ELSS Tax Saver Fund,,,0
2026-08-23,0P0000XVQA.BO,Taurus ELSS Tax Saver Fund,,,0
2026-08-23,0P00005WID.BO,Taurus ELSS Tax Saver Fund,,,0
2026-08-23,0P0000GB2V.BO,Taurus ELSS Tax Saver Fund,,,0
2026-08-23,0P0000XVS4.BO,Union ELSS Tax Saver Fund (Formerly Union Tax Saver (ELSS) Fund,,,0
2026-08-23,0P0000XVS3.BO,Union ELSS Tax Saver Fund (Formerly Union Tax Saver (ELSS) Fund,,,0
2026-08-23,0P0000UJ5X.BO,Union ELSS Tax Saver Fund (Formerly Union Tax Saver (ELSS) Fund,,,0
2026-08-23,0P0000UJ5Y.BO,Union ELSS Tax Saver Fund (Formerly Union Tax Saver (ELSS) Fund,,,0
2026-08-23,0P0000XVSQ.BO,UTI ELSS Tax Saver Fund,,,0
2026-08-23,0P0000XVSV.BO,UTI ELSS Tax Saver Fund,,,0
2026-08-23,0P00005UYL.BO,UTI ELSS Tax Saver Fund,,,0
2026-08-23,0P00005UYK.BO,UTI ELSS Tax Saver Fund,,,0
2026-08-23,0P0001PL1U.BO,WhiteOak Capital ELSS Tax Saver Fund,,,0
2026-08-23,0P0001PL1T.BO,WhiteOak Capital ELSS Tax Saver Fund,,,0
2026-08-23,0P0001PL1S.BO,WhiteOak Capital ELSS Tax Saver Fund,,,0
2026-08-23,0P0001PL1R.BO,WhiteOak Capital ELSS Tax Saver Fund,,,0
2026-08-23,0P0001R3NQ.BO,360 ONE Flexicap Fund,,,0
2026-08-23,0P0001R3NR.BO,360 ONE Flexicap Fund,,,0
2026-08-23,0P0001R3NT.BO,360 ONE Flexicap Fund,,,0
2026-08-23,0P0001R3NU.BO,360 ONE Flexicap Fund,,,0
2026-08-23,0P0001YEMY.BO,Abakkus Flexi Cap Fund,,,0
2026-08-23,0P0001YEMZ.BO,Abakkus Flexi Cap Fund,,,0
2026-08-23,0P0001YEN1.BO,Abakkus Flexi Cap Fund,,,0
2026-08-23,0P0001YEN2.BO,Abakkus Flexi Cap Fund,,,0
2026-08-23,0P0000XVWD.BO,Aditya Birla Sun Life Flexi Cap Fund,,,0
2026-08-23,0P00005V62.BO,Aditya Birla Sun Life Flexi Cap Fund,,,0
2026-08-23,0P0000XVWC.BO,Aditya Birla Sun Life Flexi Cap Fund,,,0
2026-08-23,0P00005X31.BO,Aditya Birla Sun Life Flexi Cap Fund,,,0
2026-08-23,0P0001BURF.BO,Axis Flexi Cap Fund,,,0
2026-08-23,0P0001BURG.BO,Axis Flexi Cap Fund,,,0
2026-08-23,0P0001BURC.BO,Axis Flexi Cap Fund,,,0
2026-08-23,0P0001BURD.BO,Axis Flexi Cap Fund,,,0
2026-08-23,0P0001RCBD.BO,Bajaj Finserv Flexi Cap Fund,,,0
2026-08-23,0P0001RCB9.BO,Bajaj Finserv Flexi Cap Fund,,,0
2026-08-23,0P0001RCBA.BO,Bajaj Finserv Flexi Cap Fund,,,0
2026-08-23,0P0001RCBE.BO,Bajaj Finserv Flexi Cap Fund,,,0
2026-08-23,0P00005WFN.BO,BANDHAN Flexi Cap Fund,,,0
2026-08-23,0P00005WFK.BO,BANDHAN Flexi Cap Fund,,,0
2026-08-23,0P0000XV16.BO,BANDHAN Flexi Cap Fund,,,0
2026-08-23,0P0000XV17.BO,BANDHAN Flexi Cap Fund,,,0
2026-08-23,0P0001K2WT.BO,BANK OF INDIA FLEXI CAP FUND,,,0
2026-08-23,0P0001K2WU.BO,BANK OF INDIA FLEXI CAP FUND,,,0
2026-08-23,0P0001K2WW.BO,BANK OF INDIA FLEXI CAP FUND,,,0
2026-08-23,0P0001K2WX.BO,BANK OF INDIA FLEXI CAP FUND,,,0
2026-08-23,0P0001PF2K.BO,Baroda BNP Paribas Flexi Cap Fund,,,0
2026-08-23,0P0001PF2J.BO,Baroda BNP Paribas Flexi Cap Fund,,,0
2026-08-23,0P0001PF2H.BO,Baroda BNP Paribas Flexi Cap Fund,,,0
2026-08-23,0P0001PF2G.BO,Baroda BNP Paribas Flexi Cap Fund,,,0
2026-08-23,0P0000XW02.BO,Canara Robeco Flexi Cap Fund,,,0
2026-08-23,0P0000XW01.BO,Canara Robeco Flexi Cap Fund,,,0
2026-08-23,0P00005V7E.BO,Canara Robeco Flexi Cap Fund,,,0
2026-08-23,0P00005X3K.BO,Canara Robeco Flexi Cap Fund,,,0
2026-08-23,0P0001WY9L.BO,Capitalmind Flexi Cap Fund,,,0
2026-08-23,0P0001WY9M.BO,Capitalmind Flexi Cap Fund,,,0
2026-08-23,0P0000XW1M.BO,DSP Flexi Cap Fund,,,0
2026-08-23,0P0000XW1L.BO,DSP Flexi Cap Fund,,,0
2026-08-23,0P00009J3N.BO,DSP Flexi Cap Fund,,,0
2026-08-23,0P00005V93.BO,DSP Flexi Cap Fund,,,0
2026-08-23,0P00015BYU.BO,Edelweiss Flexi Cap Fund,,,0
2026-08-23,0P00015BYV.BO,Edelweiss Flexi Cap Fund,,,0
2026-08-23,0P00015BYT.BO,Edelweiss Flexi Cap Fund,,,0
2026-08-23,0P00015BYS.BO,Edelweiss Flexi Cap Fund,,,0
2026-08-23,0P0000XW5L.BO,Franklin India Flexi Cap Fund,,,0
2026-08-23,0P0000XW5K.BO,Franklin India Flexi Cap Fund,,,0
2026-08-23,0P00005VDE.BO,Franklin India Flexi Cap Fund,,,0
2026-08-23,0P00005VDD.BO,Franklin India Flexi Cap Fund,,,0
2026-08-23,0P0000XW77.BO,HDFC Flexi Cap Fund,,,0
2026-08-23,0P00005WLZ.BO,HDFC Flexi Cap Fund,,,0
2026-08-23,0P0000XW76.BO,HDFC Flexi Cap Fund,,,0
2026-08-23,0P00005WLY.BO,HDFC Flexi Cap Fund,,,0
2026-08-23,0P0001RR6I.BO,Helios Flexi Cap Fund,,,0
2026-08-23,0P0001RR6J.BO,Helios Flexi Cap Fund,,,0
2026-08-23,0P0001RR6M.BO,Helios Flexi Cap Fund,,,0
2026-08-23,0P0001RR6N.BO,Helios Flexi Cap Fund,,,0
2026-08-23,0P0000XW9L.BO,HSBC Flexi Cap Fund,,,0
2026-08-23,0P0000XW9K.BO,HSBC Flexi Cap Fund,,,0
2026-08-23,0P00005V18.BO,HSBC Flexi Cap Fund,,,0
2026-08-23,0P00005V17.BO,HSBC Flexi Cap Fund,,,0
2026-08-23,0P0001M23B.BO,ICICI Prudential Flexicap fund-,,,0
2026-08-23,0P0001M23D.BO,ICICI Prudential Flexicap fund-,,,0
2026-08-23,0P0001M23E.BO,ICICI Prudential Flexicap fund-,,,0
2026-08-23,0P0001M23G.BO,ICICI Prudential Flexicap fund-,,,0
2026-08-23,0P0001OAAV.BO,Invesco India Flexi Cap Fund,,,0
2026-08-23,0P0001OAAW.BO,Invesco India Flexi Cap Fund,,,0
2026-08-23,0P0001OAAY.BO,Invesco India Flexi Cap Fund,,,0
2026-08-23,0P0001OAAZ.BO,Invesco India Flexi Cap Fund,,,0
2026-08-23,0P0001QECY.BO,ITI Flexi Cap Fund,,,0
2026-08-23,0P0001QECZ.BO,ITI Flexi Cap Fund,,,0
2026-08-23,0P0001QED1.BO,ITI Flexi Cap Fund,,,0
2026-08-23,0P0001QED2.BO,ITI Flexi Cap Fund,,,0
2026-08-23,0P0001XLG5.BO,JioBlackRock Flexi Cap Fund,,,0
2026-08-23,0P0000XV4Y.BO,JM Flexicap Fund,,,0
2026-08-23,0P0000XV4X.BO,JM Flexicap Fund,,,0
2026-08-23,0P0000IUHD.BO,JM Flexicap Fund,,,0
2026-08-23,0P0000IUH0.BO,JM Flexicap Fund,,,0
2026-08-23,0P0000KV36.BO,Kotak Flexicap Fund,,,0
2026-08-23,0P0000XV6O.BO,Kotak Flexicap Fund,,,0
2026-08-23,0P0000KV3A.BO,Kotak Flexicap Fund,,,0
2026-08-23,0P0000XXYH.BO,Kotak Flexicap Fund,,,0
2026-08-23,0P0000XV8V.BO,LIC MF Flexi Cap Fund,,,0
2026-08-23,0P0000XV8W.BO,LIC MF Flexi Cap Fund,,,0
2026-08-23,0P00005WV0.BO,LIC MF Flexi Cap Fund,,,0
2026-08-23,0P00005WUY.BO,LIC MF Flexi Cap Fund,,,0
2026-08-23,0P0001MZPM.BO,Mahindra Manulife Flexi Cap Fund,,,0
2026-08-23,0P0001MZPN.BO,Mahindra Manulife Flexi Cap Fund,,,0
2026-08-23,0P0001MZPP.BO,Mahindra Manulife Flexi Cap Fund,,,0
2026-08-23,0P0001MZPQ.BO,Mahindra Manulife Flexi Cap Fund,,,0
2026-08-23,0P0001QFI0.BO,Mirae Asset Flexi Cap Fund,,,0
2026-08-23,0P0001QFHZ.BO,Mirae Asset Flexi Cap Fund,,,0
2026-08-23,0P0001QFI2.BO,Mirae Asset Flexi Cap Fund,,,0
2026-08-23,0P0001QFI3.BO,Mirae Asset Flexi Cap Fund,,,0
2026-08-23,0P00012ZRK.BO,Motilal Oswal Flexi Cap Fund,,,0
2026-08-23,0P00012ZRM.BO,Motilal Oswal Flexi Cap Fund,,,0
2026-08-23,0P00012ZRN.BO,Motilal Oswal Flexi Cap Fund,,,0
2026-08-23,0P00012ZRO.BO,Motilal Oswal Flexi Cap Fund,,,0
2026-08-23,0P0001DJAW.BO,Navi Flexi Cap Fund,,,0
2026-08-23,0P0001DJBF.BO,Navi Flexi Cap Fund,,,0
2026-08-23,0P0001DJBB.BO,Navi Flexi Cap Fund,,,0
2026-08-23,0P0001DJB3.BO,Navi Flexi Cap Fund,,,0
2026-08-23,0P0001DJAZ.BO,Navi Flexi Cap Fund,,,0
2026-08-23,0P0001DJB7.BO,Navi Flexi Cap Fund,,,0
2026-08-23,0P0001DJAV.BO,Navi Flexi Cap Fund,,,0
2026-08-23,0P0001DJBD.BO,Navi Flexi Cap Fund,,,0
2026-08-23,0P0001DJB9.BO,Navi Flexi Cap Fund,,,0
2026-08-23,0P0001DJB1.BO,Navi Flexi Cap Fund,,,0
2026-08-23,0P0001DJAX.BO,Navi Flexi Cap Fund,,,0
2026-08-23,0P0001DJB5.BO,Navi Flexi Cap Fund,,,0
2026-08-23,0P0001MZPF.BO,Nippon India Flexi Cap Fund,,,0
2026-08-23,0P0001MZPG.BO,Nippon India Flexi Cap Fund,,,0
2026-08-23,0P0001MZPI.BO,Nippon India Flexi Cap Fund,,,0
2026-08-23,0P0001MZPJ.BO,Nippon India Flexi Cap Fund,,,0
2026-08-23,0P0001REJU.BO,NJ Flexi Cap Fund,,,0
2026-08-23,0P0001REJV.BO,NJ Flexi Cap Fund,,,0
2026-08-23,0P0001REJW.BO,NJ Flexi Cap Fund,,,0
2026-08-23,0P0001REJX.BO,NJ Flexi Cap Fund,,,0
2026-08-23,0P00020D51.BO,Old Bridge Flexi Cap Fund,,,0
2026-08-23,0P00020D52.BO,Old Bridge Flexi Cap Fund,,,0
2026-08-23,0P00020D54.BO,Old Bridge Flexi Cap Fund,,,0
2026-08-23,0P00020D55.BO,Old Bridge Flexi Cap Fund,,,0
2026-08-23,0P00015I1T.BO,PGIM India Flexi Cap Fund,,,0
2026-08-23,0P00015I1S.BO,PGIM India Flexi Cap Fund,,,0
2026-08-23,0P00015I1R.BO,PGIM India Flexi Cap Fund,,,0
2026-08-23,0P00015I1Q.BO,PGIM India Flexi Cap Fund,,,0
2026-08-23,0P0000YWL1.BO,Parag Parikh Flexi Cap Fund,,,0
2026-08-23,0P0000YWL0.BO,Parag Parikh Flexi Cap Fund,,,0
2026-08-23,0P0000IQJD.BO,Quant Flexi Cap Fund,,,0
2026-08-23,0P0000XW4X.BO,Quant Flexi Cap Fund,,,0
2026-08-23,0P0000XW4W.BO,Quant Flexi Cap Fund,,,0
2026-08-23,0P0000IQJ7.BO,Quant Flexi Cap Fund,,,0
2026-08-23,0P0001O93Y.BO,Samco Flexi Cap Fund,,,0
2026-08-23,0P0001O93Z.BO,Samco Flexi Cap Fund,,,0
2026-08-23,0P0000XVL2.BO,SBI FLEXICAP FUND,,,0
2026-08-23,0P0000XVKX.BO,SBI FLEXICAP FUND,,,0
2026-08-23,0P00005US7.BO,SBI FLEXICAP FUND,,,0
2026-08-23,0P00005US8.BO,SBI FLEXICAP FUND,,,0
2026-08-23,0P0001EHF2.BO,Shriram Flexi Cap Fund,,,0
2026-08-23,0P0001EHF3.BO,Shriram Flexi Cap Fund,,,0
2026-08-23,0P0001EHEZ.BO,Shriram Flexi Cap Fund,,,0
2026-08-23,0P0001EHF0.BO,Shriram Flexi Cap Fund,,,0
2026-08-23,0P0001PKHA.BO,Sundaram Flexicap Fund,,,0
2026-08-23,0P0001PKHB.BO,Sundaram Flexicap Fund,,,0
2026-08-23,0P0001PKHE.BO,Sundaram Flexicap Fund,,,0
2026-08-23,0P0001PKHF.BO,Sundaram Flexicap Fund,,,0
2026-08-23,0P0001ECG5.BO,Tata Flexi Cap Fund,,,0
2026-08-23,0P0001ECGC.BO,Tata Flexi Cap Fund,,,0
